Date,Close,Open,High,Low,Volume,Change%
03/11/2015,4533.09,4496.66,4546.38,4496.66,"3,42B","1,53%"
04/11/2015,4612.56,4560.73,4612.56,4560.38,"3,48B","1,75%"
05/11/2015,4577.23,4600.64,4614.26,4574.13,"2,50B","-0,77%"
06/11/2015,4566.55,4586.59,4601.76,4563.7,"2,36B","-0,23%"
09/11/2015,4499.51,4553.42,4555.57,4491.04,"2,45B","-1,47%"
10/11/2015,4451.05,4464.13,4518.79,4451.05,"4,03B","-1,08%"
11/11/2015,4451.59,4450.22,4463.31,4425.88,"2,93B","0,01%"
12/11/2015,4462.23,4458.65,4494.85,4457.56,"2,73B","0,24%"
13/11/2015,4472.84,4442.02,4490.34,4435.25,"2,81B","0,24%"
16/11/2015,4442.18,4438.69,4452.26,4395.97,"2,34B","-0,69%"
17/11/2015,4500.95,4474.52,4520.7,4474.52,"2,76B","1,32%"
18/11/2015,4497.91,4513.7,4521.56,4497.91,"2,19B","-0,07%"
19/11/2015,4518.94,4517.58,4530.9,4513.35,"2,93B","0,47%"
20/11/2015,4561.33,4505.9,4561.33,4505.37,"3,24B","0,94%"
23/11/2015,4541.07,4570.16,4590.31,4541.07,"2,61B","-0,44%"
24/11/2015,4545.38,4535.7,4555.27,4534.58,"2,42B","0,09%"
25/11/2015,4585.55,4557.47,4585.55,4557.39,"2,54B","0,88%"
26/11/2015,4597.06,4595.86,4621.26,4583.3,"2,71B","0,25%"
27/11/2015,4560.56,4599.08,4606.8,4541.97,"2,32B","-0,79%"
30/11/2015,4446.46,4527.41,4535.97,4446.46,"4,30B","-2,50%"
01/12/2015,4557.67,4504.22,4557.67,4504.22,"2,58B","2,50%"
02/12/2015,4545.86,4559.15,4568.41,4541.67,"2,47B","-0,26%"
03/12/2015,4537.38,4526.49,4548.83,4518.82,"2,18B","-0,19%"
04/12/2015,4508.45,4513.57,4531.31,4501.45,"2,39B","-0,64%"
07/12/2015,4521.39,4523.91,4553.65,4521.39,"2,21B","0,29%"
08/12/2015,4464.18,4495.26,4522.35,4464.18,"2,55B","-1,27%"
10/12/2015,4466.21,4441.57,4473.77,4438.2,"2,45B","0,05%"
11/12/2015,4393.52,4471.36,4473.05,4393.52,"2,03B","-1,63%"
14/12/2015,4374.19,4360.89,4374.19,4330.76,"2,21B","-0,44%"
15/12/2015,4409.17,4370.1,4409.17,4370.01,"2,31B","0,80%"
16/12/2015,4483.45,4450.72,4483.45,4429.79,"2,71B","1,68%"
17/12/2015,4555.96,4542.12,4555.96,4525.74,"2,92B","1,62%"
18/12/2015,4468.65,4512.21,4514.53,4467.06,"2,67B","-1,92%"
21/12/2015,4490.68,4452.65,4490.68,4452.02,"2,16B","0,49%"
22/12/2015,4517.57,4494.31,4517.57,4487.73,"2,60B","0,60%"
23/12/2015,4522.65,4514.46,4522.65,4498.98,"2,39B","0,11%"
28/12/2015,4557.35,4512.3,4568.12,4511.62,"2,05B","0,77%"
29/12/2015,4569.36,4552.14,4569.36,4552.1,"2,01B","0,26%"
30/12/2015,4593.01,4574.06,4595.51,4571.76,"2,75B","0,52%"
04/01/2016,4525.92,4580.16,4603.82,4525.92,"2,13B","-1,46%"
05/01/2016,4557.82,4527.43,4594.34,4527.0,"2,44B","0,70%"
06/01/2016,4608.98,4563.65,4639.24,4562.57,"3,00B","1,12%"
07/01/2016,4530.45,4573.69,4577.64,4530.45,"2,40B","-1,70%"
08/01/2016,4546.29,4524.86,4550.91,4507.41,"2,40B","0,35%"
11/01/2016,4465.48,4515.5,4517.94,4459.79,"2,00B","-1,78%"
12/01/2016,4512.53,4487.55,4526.2,4486.65,"2,37B","1,05%"
13/01/2016,4537.18,4535.88,4559.51,4533.68,"2,67B","0,55%"
14/01/2016,4513.18,4492.78,4526.51,4456.47,"3,63B","-0,53%"
15/01/2016,4523.98,4518.98,4542.1,4516.13,"2,32B","0,24%"
18/01/2016,4481.28,4491.32,4503.86,4471.24,"2,11B","-0,94%"
19/01/2016,4491.74,4486.59,4499.57,4464.73,"2,30B","0,23%"
20/01/2016,4427.98,4477.15,4491.12,4427.98,"2,64B","-1,42%"
21/01/2016,4414.13,4447.75,4463.03,4408.8,"2,43B","-0,31%"
22/01/2016,4456.74,4446.42,4456.74,4421.06,"2,76B","0,97%"
25/01/2016,4505.79,4483.61,4519.6,4465.21,"2,82B","1,10%"
26/01/2016,4510.47,4489.69,4517.37,4483.29,"2,30B","0,10%"
27/01/2016,4583.63,4526.22,4583.63,4526.22,"3,66B","1,62%"
28/01/2016,4602.83,4582.72,4608.4,4579.5,"3,17B","0,42%"
29/01/2016,4615.16,4611.94,4618.82,4568.44,"3,59B","0,27%"
01/02/2016,4624.64,4620.15,4625.43,4559.89,"2,68B","0,21%"
02/02/2016,4587.44,4598.94,4617.97,4586.3,"3,06B","-0,80%"
03/02/2016,4596.11,4553.13,4596.11,4545.14,"2,36B","0,19%"
04/02/2016,4665.82,4607.04,4669.11,4607.04,"3,25B","1,52%"
05/02/2016,4798.95,4674.61,4798.95,4673.99,"3,76B","2,85%"
09/02/2016,4768.62,4773.77,4779.81,4736.57,"2,30B","-0,63%"
10/02/2016,4732.48,4748.54,4782.94,4726.01,"2,89B","-0,76%"
11/02/2016,4775.86,4723.99,4786.18,4723.99,"3,70B","0,92%"
12/02/2016,4714.39,4757.71,4771.34,4710.54,"2,69B","-1,29%"
15/02/2016,4740.73,4749.78,4761.7,4729.82,"3,29B","0,56%"
16/02/2016,4745.0,4745.99,4770.01,4726.59,"3,72B","0,09%"
17/02/2016,4765.51,4738.42,4774.46,4737.42,"4,31B","0,43%"
18/02/2016,4778.79,4784.04,4803.61,4760.24,"4,73B","0,28%"
19/02/2016,4697.56,4744.24,4759.18,4680.14,"3,40B","-1,70%"
22/02/2016,4708.62,4701.41,4715.62,4682.38,"2,69B","0,24%"
23/02/2016,4654.05,4715.2,4722.38,4628.91,"3,53B","-1,16%"
24/02/2016,4657.72,4643.82,4673.82,4627.64,"2,69B","0,08%"
25/02/2016,4658.32,4681.99,4686.56,4652.86,"3,18B","0,01%"
26/02/2016,4733.15,4695.82,4736.53,4691.43,"2,78B","1,61%"
29/02/2016,4770.96,4738.29,4774.52,4722.99,"2,63B","0,80%"
01/03/2016,4779.98,4760.24,4781.26,4758.88,"3,20B","0,19%"
02/03/2016,4836.2,4808.86,4840.75,4808.25,"3,46B","1,18%"
03/03/2016,4844.04,4848.91,4868.26,4812.86,"3,89B","0,16%"
04/03/2016,4850.88,4844.49,4860.64,4802.38,"4,51B","0,14%"
07/03/2016,4831.57,4860.21,4870.28,4821.46,"4,56B","-0,40%"
08/03/2016,4811.04,4831.05,4842.67,4776.07,"4,05B","-0,42%"
10/03/2016,4793.2,4791.68,4798.38,4761.38,"3,32B","-0,37%"
11/03/2016,4813.78,4784.24,4813.78,4777.0,"3,15B","0,43%"
14/03/2016,4877.53,4839.03,4878.2,4835.27,"4,46B","1,32%"
15/03/2016,4849.78,4880.88,4884.27,4843.92,"4,45B","-0,57%"
16/03/2016,4861.44,4848.61,4861.44,4837.58,"4,23B","0,24%"
17/03/2016,4885.69,4883.17,4900.41,4869.81,"4,98B","0,50%"
18/03/2016,4885.71,4889.9,4908.26,4858.59,"5,11B","0,00%"
21/03/2016,4885.16,4871.25,4905.31,4865.24,"3,76B","-0,01%"
22/03/2016,4856.11,4870.9,4886.42,4833.7,"3,61B","-0,59%"
23/03/2016,4854.18,4850.17,4854.18,4822.34,"4,28B","-0,04%"
24/03/2016,4827.09,4836.62,4849.9,4817.72,"3,46B","-0,56%"
28/03/2016,4773.63,4809.19,4813.92,4757.8,"2,92B","-1,11%"
29/03/2016,4781.3,4767.53,4786.21,4760.08,"3,31B","0,16%"
30/03/2016,4816.65,4797.15,4833.12,4792.26,"3,82B","0,74%"
31/03/2016,4845.37,4827.1,4845.37,4808.26,"5,09B","0,60%"
01/04/2016,4843.19,4843.39,4844.36,4819.93,"3,09B","-0,04%"
04/04/2016,4850.18,4840.15,4864.94,4838.98,"3,70B","0,14%"
05/04/2016,4858.07,4848.85,4883.68,4843.16,"3,39B","0,16%"
06/04/2016,4868.23,4863.06,4879.0,4861.58,"4,75B","0,21%"
07/04/2016,4867.28,4884.84,4900.47,4858.5,"4,93B","-0,02%"
08/04/2016,4846.7,4839.65,4862.81,4829.44,"4,23B","-0,42%"
11/04/2016,4786.97,4833.35,4843.63,4766.81,"3,32B","-1,23%"
12/04/2016,4829.57,4788.42,4829.57,4776.98,"3,73B","0,89%"
13/04/2016,4853.01,4846.98,4856.59,4831.57,"6,74B","0,49%"
14/04/2016,4814.85,4872.23,4873.43,4814.85,"4,46B","-0,79%"
15/04/2016,4823.57,4834.9,4839.02,4793.14,"3,61B","0,18%"
18/04/2016,4865.53,4812.58,4865.53,4800.26,"3,14B","0,87%"
19/04/2016,4881.93,4875.5,4886.5,4864.89,"4,45B","0,34%"
20/04/2016,4876.6,4876.25,4883.14,4857.72,"4,41B","-0,11%"
21/04/2016,4903.09,4884.92,4906.83,4884.84,"3,81B","0,54%"
22/04/2016,4914.74,4898.73,4917.59,4883.88,"3,93B","0,24%"
25/04/2016,4878.86,4920.4,4920.4,4863.34,"4,23B","-0,73%"
26/04/2016,4814.09,4866.15,4866.39,4788.38,"3,81B","-1,33%"
27/04/2016,4845.66,4807.69,4845.66,4803.21,"4,70B","0,66%"
28/04/2016,4848.39,4861.95,4877.17,4830.69,"4,76B","0,06%"
29/04/2016,4838.58,4839.37,4839.62,4818.85,"3,73B","-0,20%"
02/05/2016,4808.32,4828.96,4835.52,4770.56,"3,12B","-0,63%"
03/05/2016,4812.26,4818.97,4833.99,4806.03,"3,53B","0,08%"
04/05/2016,4822.6,4808.65,4822.6,4765.41,"3,72B","0,21%"
09/05/2016,4749.31,4808.52,4812.89,4745.5,"3,27B","-1,52%"
10/05/2016,4763.11,4749.52,4766.71,4728.54,"3,17B","0,29%"
11/05/2016,4799.96,4781.14,4811.6,4770.37,"2,73B","0,77%"
12/05/2016,4803.32,4795.74,4825.18,4792.21,"3,06B","0,07%"
13/05/2016,4761.72,4801.19,4803.0,4745.91,"3,43B","-0,87%"
16/05/2016,4731.56,4745.47,4748.82,4720.24,"2,95B","-0,63%"
17/05/2016,4729.16,4737.17,4745.15,4717.26,"3,45B","-0,05%"
18/05/2016,4734.36,4721.9,4743.07,4713.72,"3,69B","0,11%"
19/05/2016,4704.22,4733.47,4739.32,4691.57,"3,06B","-0,64%"
20/05/2016,4711.88,4698.97,4722.28,4690.56,"2,99B","0,16%"
23/05/2016,4743.66,4714.68,4743.66,4714.68,"2,77B","0,67%"
24/05/2016,4710.78,4738.16,4750.36,4710.78,"3,35B","-0,69%"
25/05/2016,4772.98,4733.89,4772.98,4733.55,"3,69B","1,32%"
26/05/2016,4784.56,4777.57,4784.66,4761.46,"3,06B","0,24%"
27/05/2016,4814.73,4782.45,4814.73,4778.54,"3,21B","0,63%"
30/05/2016,4836.03,4819.05,4845.12,4817.07,"3,68B","0,44%"
31/05/2016,4796.87,4833.72,4836.37,4792.2,"4,24B","-0,81%"
01/06/2016,4839.67,4801.85,4851.74,4800.71,"2,74B","0,89%"
02/06/2016,4833.23,4836.51,4860.86,4833.23,"2,82B","-0,13%"
03/06/2016,4853.92,4845.42,4861.3,4839.08,"2,69B","0,43%"
06/06/2016,4896.02,4862.57,4896.02,4860.63,"3,17B","0,87%"
07/06/2016,4933.99,4908.24,4933.99,4907.51,"4,22B","0,78%"
08/06/2016,4916.06,4928.09,4940.1,4892.63,"3,71B","-0,36%"
09/06/2016,4876.79,4913.01,4919.16,4876.79,"4,33B","-0,80%"
10/06/2016,4848.06,4882.27,4887.59,4848.06,"7,74B","-0,59%"
13/06/2016,4807.23,4838.02,4838.02,4807.23,"6,74B","-0,84%"
14/06/2016,4821.59,4797.62,4833.4,4792.53,"6,20B","0,30%"
15/06/2016,4814.82,4811.23,4814.82,4789.09,"5,37B","-0,14%"
16/06/2016,4814.39,4819.23,4829.45,4801.87,"3,99B","-0,01%"
17/06/2016,4835.14,4825.73,4838.03,4806.6,"4,25B","0,43%"
20/06/2016,4863.53,4849.69,4863.53,4828.59,"4,39B","0,59%"
21/06/2016,4878.71,4873.44,4889.45,4868.23,"5,15B","0,31%"
22/06/2016,4896.85,4876.87,4899.2,4876.87,"5,72B","0,37%"
23/06/2016,4874.31,4896.8,4899.5,4856.05,"5,35B","-0,46%"
24/06/2016,4834.57,4878.05,4884.8,4754.36,"5,72B","-0,82%"
27/06/2016,4836.05,4804.05,4846.42,4795.96,"3,87B","0,03%"
28/06/2016,4882.17,4836.13,4890.6,4835.43,"4,78B","0,95%"
29/06/2016,4980.1,4905.98,4980.1,4905.98,"4,10B","2,01%"
30/06/2016,5016.65,4999.88,5033.24,4996.4,"5,50B","0,73%"
01/07/2016,4971.58,5027.62,5039.69,4971.58,"4,05B","-0,90%"
11/07/2016,5069.02,5021.24,5080.3,5018.4,"4,29B","1,96%"
12/07/2016,5099.53,5092.16,5120.13,5075.56,"5,83B","0,60%"
13/07/2016,5133.93,5112.99,5133.93,5090.59,"5,88B","0,67%"
14/07/2016,5083.54,5125.69,5131.03,5081.03,"5,26B","-0,98%"
15/07/2016,5110.18,5090.25,5130.34,5090.25,"4,99B","0,52%"
18/07/2016,5127.5,5107.92,5131.7,5093.15,"4,92B","0,34%"
19/07/2016,5172.83,5132.9,5193.9,5132.9,"5,22B","0,88%"
20/07/2016,5242.82,5185.59,5242.82,5185.59,"5,11B","1,35%"
21/07/2016,5216.97,5246.3,5268.87,5213.99,"6,32B","-0,49%"
22/07/2016,5197.25,5215.17,5215.53,5179.62,"4,06B","-0,38%"
25/07/2016,5220.8,5201.45,5227.11,5197.81,"3,75B","0,45%"
26/07/2016,5224.4,5218.27,5231.5,5200.62,"5,06B","0,07%"
27/07/2016,5274.36,5245.4,5301.93,5245.4,"4,93B","0,96%"
28/07/2016,5299.21,5278.5,5299.21,5255.47,"5,57B","0,47%"
29/07/2016,5215.99,5300.9,5334.12,5215.99,"6,86B","-1,57%"
01/08/2016,5361.58,5280.21,5368.25,5279.59,"6,23B","2,79%"
02/08/2016,5373.32,5356.91,5386.56,5356.43,"6,32B","0,22%"
03/08/2016,5351.88,5367.58,5383.5,5331.33,"5,98B","-0,40%"
04/08/2016,5373.86,5365.01,5389.61,5357.61,"5,63B","0,41%"
05/08/2016,5420.25,5380.11,5427.52,5377.42,"5,79B","0,86%"
08/08/2016,5458.98,5435.21,5458.98,5427.27,"6,13B","0,71%"
09/08/2016,5440.29,5459.89,5476.22,5428.68,"6,98B","-0,34%"
10/08/2016,5423.95,5439.76,5457.12,5405.89,"8,80B","-0,30%"
11/08/2016,5419.09,5438.09,5455.8,5397.31,"8,85B","-0,09%"
12/08/2016,5377.2,5432.83,5449.06,5366.34,"4,64B","-0,77%"
15/08/2016,5320.56,5390.02,5396.95,5296.59,"5,69B","-1,05%"
16/08/2016,5371.85,5341.93,5377.42,5338.64,"4,34B","0,96%"
18/08/2016,5461.45,5387.77,5461.45,5386.12,"5,19B","1,67%"
19/08/2016,5416.03,5468.01,5470.98,5416.03,"4,61B","-0,83%"
22/08/2016,5427.18,5425.9,5435.19,5398.8,"6,47B","0,21%"
23/08/2016,5417.14,5434.03,5438.5,5351.07,"5,92B","-0,18%"
24/08/2016,5403.99,5406.81,5418.45,5385.24,"5,57B","-0,24%"
25/08/2016,5454.12,5413.99,5454.12,5412.53,"4,80B","0,93%"
26/08/2016,5438.83,5454.07,5456.64,5419.74,"6,31B","-0,28%"
29/08/2016,5370.76,5425.15,5426.22,5348.05,"5,42B","-1,25%"
30/08/2016,5362.32,5368.57,5388.64,5336.71,"5,65B","-0,16%"
31/08/2016,5386.08,5355.12,5399.16,5353.29,"4,95B","0,44%"
01/09/2016,5334.55,5368.52,5376.64,5320.08,"4,72B","-0,96%"
02/09/2016,5353.46,5323.57,5359.91,5323.04,"4,66B","0,35%"
05/09/2016,5356.95,5378.62,5396.92,5347.59,"4,94B","0,07%"
06/09/2016,5372.1,5363.05,5373.21,5342.56,"4,12B","0,28%"
07/09/2016,5381.35,5382.22,5393.09,5357.52,"3,72B","0,17%"
08/09/2016,5371.08,5383.06,5383.54,5364.61,"4,14B","-0,19%"
09/09/2016,5281.92,5355.34,5358.51,5281.92,"4,33B","-1,66%"
13/09/2016,5215.57,5266.11,5268.54,5211.87,"4,38B","-1,26%"
14/09/2016,5146.04,5188.4,5189.36,5128.17,"5,08B","-1,33%"
15/09/2016,5265.82,5160.75,5270.49,5158.73,"4,59B","2,33%"
16/09/2016,5267.77,5287.42,5305.09,5252.26,"4,74B","0,04%"
19/09/2016,5321.84,5289.12,5331.97,5286.14,"3,36B","1,03%"
20/09/2016,5302.49,5323.3,5336.25,5298.28,"5,41B","-0,36%"
21/09/2016,5342.59,5295.88,5348.0,5275.19,"4,65B","0,76%"
22/09/2016,5380.26,5382.32,5411.61,5368.56,"4,74B","0,71%"
23/09/2016,5388.91,5375.71,5388.91,5355.93,"4,39B","0,16%"
26/09/2016,5352.14,5375.16,5375.88,5337.02,"3,77B","-0,68%"
27/09/2016,5419.6,5336.55,5419.6,5295.66,"5,10B","1,26%"
28/09/2016,5425.34,5390.76,5432.98,5382.24,"6,72B","0,11%"
29/09/2016,5431.96,5442.82,5474.31,5431.96,"6,94B","0,12%"
30/09/2016,5364.8,5412.38,5437.97,5364.8,"5,36B","-1,24%"
03/10/2016,5463.91,5403.86,5463.91,5403.86,"5,39B","1,85%"
04/10/2016,5472.32,5475.63,5482.84,5460.71,"5,37B","0,15%"
05/10/2016,5420.65,5458.0,5460.16,5399.22,"6,50B","-0,94%"
06/10/2016,5409.34,5428.45,5447.26,5390.09,"7,18B","-0,21%"
07/10/2016,5377.15,5403.84,5409.2,5363.47,"5,94B","-0,60%"
10/10/2016,5360.83,5371.0,5397.15,5352.82,"6,48B","-0,30%"
11/10/2016,5382.0,5372.69,5385.76,5345.07,"8,49B","0,39%"
12/10/2016,5364.61,5364.35,5380.56,5350.39,"5,55B","-0,32%"
13/10/2016,5340.4,5368.22,5384.56,5339.48,"5,26B","-0,45%"
14/10/2016,5399.89,5338.7,5408.77,5332.08,"5,54B","1,11%"
17/10/2016,5410.3,5390.96,5422.35,5386.22,"6,15B","0,19%"
18/10/2016,5430.05,5424.67,5446.83,5422.92,"6,27B","0,37%"
19/10/2016,5409.29,5436.28,5445.8,5402.15,"11,67B","-0,38%"
20/10/2016,5403.69,5409.79,5423.29,5395.3,"20,13B","-0,10%"
21/10/2016,5409.24,5407.23,5416.95,5395.42,"7,91B","0,10%"
24/10/2016,5421.0,5415.48,5433.34,5411.88,"8,11B","0,22%"
25/10/2016,5397.82,5426.11,5436.2,5397.82,"8,50B","-0,43%"
26/10/2016,5399.68,5387.7,5406.58,5381.7,"19,88B","0,03%"
27/10/2016,5416.84,5405.7,5427.53,5403.86,"33,31B","0,32%"
28/10/2016,5410.27,5414.51,5426.26,5402.43,"10,93B","-0,12%"
31/10/2016,5422.54,5413.57,5429.07,5406.01,"13,51B","0,23%"
01/11/2016,5416.01,5430.74,5439.03,5415.03,"8,01B","-0,12%"
02/11/2016,5405.45,5415.02,5420.36,5393.51,"9,55B","-0,19%"
03/11/2016,5329.5,5395.87,5402.05,5329.5,"7,16B","-1,41%"
04/11/2016,5362.66,5310.78,5362.66,5303.36,"6,34B","0,62%"
07/11/2016,5386.21,5361.02,5395.32,5341.86,"8,40B","0,44%"
08/11/2016,5470.68,5407.39,5476.07,5407.39,"10,04B","1,57%"
09/11/2016,5414.32,5478.03,5491.7,5345.13,"10,72B","-1,03%"
10/11/2016,5450.31,5444.04,5482.11,5443.73,"8,65B","0,66%"
11/11/2016,5231.97,5380.64,5380.69,5231.97,"10,09B","-4,01%"
14/11/2016,5115.74,5194.93,5196.78,5043.35,"9,16B","-2,22%"
15/11/2016,5078.5,5121.48,5169.36,5073.42,"7,66B","-0,73%"
16/11/2016,5185.47,5112.5,5201.17,5112.5,"8,04B","2,11%"
17/11/2016,5193.02,5180.48,5202.31,5162.81,"7,53B","0,15%"
18/11/2016,5170.11,5195.08,5196.91,5139.2,"7,16B","-0,44%"
21/11/2016,5148.32,5150.83,5158.76,5130.44,"9,11B","-0,42%"
22/11/2016,5204.67,5140.66,5204.67,5140.52,"9,77B","1,09%"
23/11/2016,5212.0,5192.35,5212.0,5182.35,"8,68B","0,14%"
24/11/2016,5107.62,5179.22,5194.24,5102.42,"7,90B","-2,00%"
25/11/2016,5122.1,5097.11,5129.75,5096.67,"8,42B","0,28%"
28/11/2016,5114.57,5111.42,5120.86,5091.61,"12,12B","-0,15%"
29/11/2016,5136.67,5108.75,5164.58,5108.75,"12,47B","0,43%"
30/11/2016,5148.91,5148.91,5182.14,5146.52,"11,65B","0,24%"
01/12/2016,5198.76,5168.63,5211.92,5168.07,"10,94B","0,97%"
02/12/2016,5245.96,5207.92,5250.29,5199.14,"7,94B","0,91%"
05/12/2016,5268.31,5239.9,5280.32,5239.9,"7,13B","0,43%"
06/12/2016,5272.97,5279.98,5288.91,5259.19,"6,83B","0,09%"
07/12/2016,5265.37,5272.1,5273.52,5229.8,"6,22B","-0,14%"
08/12/2016,5303.73,5268.24,5303.73,5263.44,"6,77B","0,73%"
09/12/2016,5308.13,5297.55,5308.13,5284.77,"5,14B","0,08%"
13/12/2016,5293.62,5296.19,5300.72,5264.74,"5,55B","-0,27%"
14/12/2016,5262.82,5287.19,5306.34,5259.68,"5,34B","-0,58%"
15/12/2016,5254.36,5230.56,5266.06,5210.63,"6,63B","-0,16%"
16/12/2016,5231.65,5260.13,5263.01,5231.65,"6,02B","-0,43%"
19/12/2016,5191.91,5224.07,5240.43,5190.93,"6,19B","-0,76%"
20/12/2016,5162.48,5179.18,5194.73,5142.39,"7,42B","-0,57%"
21/12/2016,5111.39,5179.03,5188.95,5111.39,"5,58B","-0,99%"
22/12/2016,5042.87,5114.4,5120.36,5032.91,"5,41B","-1,34%"
23/12/2016,5027.7,5036.29,5078.23,5022.85,"5,31B","-0,30%"
27/12/2016,5102.95,5028.36,5112.78,5028.2,"5,79B","1,50%"
28/12/2016,5209.44,5140.14,5213.27,5139.77,"5,41B","2,09%"
29/12/2016,5302.57,5205.27,5311.61,5200.27,"5,59B","1,79%"
30/12/2016,5296.71,5307.36,5334.79,5296.71,"6,19B","-0,11%"
03/01/2017,5275.97,5290.39,5292.18,5246.85,"3,42B","-0,39%"
04/01/2017,5301.18,5270.02,5312.96,5249.23,"5,48B","0,48%"
05/01/2017,5325.5,5302.63,5328.49,5302.63,"7,96B","0,46%"
06/01/2017,5347.02,5321.74,5350.24,5318.39,"7,38B","0,40%"
09/01/2017,5316.36,5350.88,5360.06,5307.59,"10,00B","-0,57%"
10/01/2017,5309.92,5330.02,5331.13,5292.06,"7,30B","-0,12%"
11/01/2017,5301.24,5316.15,5322.98,5301.24,"8,73B","-0,16%"
12/01/2017,5292.75,5301.04,5322.42,5292.75,"10,39B","-0,16%"
13/01/2017,5272.98,5299.05,5310.42,5272.98,"7,25B","-0,37%"
16/01/2017,5270.01,5283.62,5291.5,5270.01,"7,53B","-0,06%"
17/01/2017,5266.94,5266.92,5287.12,5265.6,"8,96B","-0,06%"
18/01/2017,5294.78,5273.29,5294.78,5273.29,"11,70B","0,53%"
19/01/2017,5298.95,5302.21,5309.95,5288.58,"8,80B","0,08%"
20/01/2017,5254.31,5290.56,5293.08,5243.75,"15,78B","-0,84%"
23/01/2017,5250.97,5250.64,5265.44,5228.29,"15,21B","-0,06%"
24/01/2017,5292.09,5267.73,5297.49,5267.73,"15,17B","0,78%"
25/01/2017,5293.78,5302.87,5310.67,5287.13,"27,78B","0,03%"
26/01/2017,5317.63,5305.11,5327.51,5291.44,"19,67B","0,45%"
27/01/2017,5312.84,5304.96,5321.68,5297.26,"14,72B","-0,09%"
30/01/2017,5302.66,5321.55,5331.52,5302.66,"19,93B","-0,19%"
31/01/2017,5294.1,5316.67,5321.35,5294.1,"19,74B","-0,16%"
01/02/2017,5327.16,5319.94,5341.48,5317.49,"26,47B","0,62%"
02/02/2017,5353.71,5327.02,5353.71,5326.99,"17,08B","0,50%"
03/02/2017,5360.77,5355.27,5366.44,5354.59,"1,35B","0,13%"
06/02/2017,5395.99,5369.52,5395.99,5369.44,"15,81B","0,66%"
07/02/2017,5381.48,5387.65,5396.1,5380.6,"17,67B","-0,27%"
08/02/2017,5361.09,5380.11,5382.07,5349.46,"33,51B","-0,38%"
09/02/2017,5372.08,5366.34,5384.96,5363.47,"26,63B","0,21%"
10/02/2017,5371.67,5378.92,5400.17,5371.67,"17,24B","-0,01%"
13/02/2017,5409.56,5396.56,5418.38,5388.68,"18,81B","0,71%"
14/02/2017,5380.67,5402.56,5409.35,5370.49,"14,73B","-0,53%"
16/02/2017,5378.0,5389.07,5395.28,5357.71,"22,51B","-0,05%"
17/02/2017,5350.93,5366.85,5370.33,5340.86,"18,48B","-0,50%"
20/02/2017,5359.29,5358.55,5373.09,5351.02,"11,13B","0,16%"
21/02/2017,5340.99,5363.61,5375.7,5336.84,"21,61B","-0,34%"
22/02/2017,5358.68,5353.11,5360.41,5331.43,"19,54B","0,33%"
23/02/2017,5372.75,5348.36,5373.64,5347.86,"18,03B","0,26%"
24/02/2017,5385.91,5371.02,5391.26,5370.79,"12,00B","0,24%"
27/02/2017,5382.87,5387.82,5393.66,5368.42,"10,56B","-0,06%"
28/02/2017,5386.69,5390.34,5405.79,5386.69,"8,48B","0,07%"
01/03/2017,5363.06,5389.17,5392.79,5350.91,"8,33B","-0,44%"
02/03/2017,5408.25,5394.73,5431.17,5394.73,"7,65B","0,84%"
03/03/2017,5391.22,5402.58,5410.9,5384.79,"11,02B","-0,31%"
06/03/2017,5409.82,5398.05,5409.82,5386.82,"10,52B","0,34%"
07/03/2017,5402.61,5416.02,5427.91,5386.32,"9,91B","-0,13%"
08/03/2017,5393.76,5407.53,5415.23,5390.01,"7,51B","-0,16%"
09/03/2017,5402.39,5393.94,5405.59,5387.0,"7,16B","0,16%"
10/03/2017,5390.68,5414.91,5415.72,5369.75,"8,19B","-0,22%"
13/03/2017,5409.37,5389.2,5409.37,5386.34,"7,32B","0,35%"
14/03/2017,5431.59,5415.95,5449.76,5412.96,"8,48B","0,41%"
15/03/2017,5432.38,5433.68,5447.49,5424.52,"7,81B","0,01%"
16/03/2017,5518.24,5461.91,5518.24,5458.42,"8,24B","1,58%"
17/03/2017,5540.43,5539.82,5557.98,5499.39,"9,07B","0,40%"
20/03/2017,5533.99,5552.39,5566.93,5510.27,"8,65B","-0,12%"
21/03/2017,5543.09,5541.05,5554.44,5525.98,"8,12B","0,16%"
22/03/2017,5534.09,5512.73,5534.09,5486.85,"8,41B","-0,16%"
23/03/2017,5563.76,5539.64,5576.67,5532.65,"7,33B","0,54%"
24/03/2017,5567.13,5565.62,5581.18,5546.83,"6,67B","0,06%"
27/03/2017,5541.2,5557.93,5567.43,5531.33,"6,48B","-0,47%"
29/03/2017,5592.51,5552.78,5592.77,5552.78,"7,47B","0,93%"
30/03/2017,5592.95,5581.12,5592.95,5555.37,"10,14B","0,01%"
31/03/2017,5568.11,5589.52,5606.02,5568.11,"7,60B","-0,44%"
03/04/2017,5606.79,5583.35,5616.94,5581.31,"8,39B","0,69%"
04/04/2017,5651.82,5611.66,5654.4,5608.52,"10,97B","0,80%"
05/04/2017,5676.98,5668.0,5676.98,5644.79,"8,65B","0,45%"
06/04/2017,5680.24,5668.31,5680.24,5645.31,"7,09B","0,06%"
07/04/2017,5653.49,5674.01,5677.72,5643.35,"6,64B","-0,47%"
10/04/2017,5644.3,5662.67,5677.07,5628.98,"7,50B","-0,16%"
11/04/2017,5627.93,5647.9,5658.73,5621.79,"9,81B","-0,29%"
