Date,Close(t-10),Open(t-10),High(t-10),Low(t-10),Sentiment_Score(t-10),Close(t-9),Open(t-9),High(t-9),Low(t-9),Sentiment_Score(t-9),Close(t-8),Open(t-8),High(t-8),Low(t-8),Sentiment_Score(t-8),Close(t-7),Open(t-7),High(t-7),Low(t-7),Sentiment_Score(t-7),Close(t-6),Open(t-6),High(t-6),Low(t-6),Sentiment_Score(t-6),Close(t-5),Open(t-5),High(t-5),Low(t-5),Sentiment_Score(t-5),Close(t-4),Open(t-4),High(t-4),Low(t-4),Sentiment_Score(t-4),Close(t-3),Open(t-3),High(t-3),Low(t-3),Sentiment_Score(t-3),Close(t-2),Open(t-2),High(t-2),Low(t-2),Sentiment_Score(t-2),Close(t-1),Open(t-1),High(t-1),Low(t-1),Sentiment_Score(t-1),Close(t),Open(t),High(t),Low(t),Sentiment_Score(t)
2019-08-29,6257.59,6192.46,6257.59,6161.66,1.0,6286.66,6264.38,6292.38,6235.7,1.0,6296.72,6310.63,6329.74,6284.78,1.0,6295.74,6311.91,6317.69,6279.56,1.0,6252.97,6290.81,6308.35,6247.99,1.0,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0
2019-08-30,6286.66,6264.38,6292.38,6235.7,1.0,6296.72,6310.63,6329.74,6284.78,1.0,6295.74,6311.91,6317.69,6279.56,1.0,6252.97,6290.81,6308.35,6247.99,1.0,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0
2019-09-02,6296.72,6310.63,6329.74,6284.78,1.0,6295.74,6311.91,6317.69,6279.56,1.0,6252.97,6290.81,6308.35,6247.99,1.0,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0
2019-09-03,6295.74,6311.91,6317.69,6279.56,1.0,6252.97,6290.81,6308.35,6247.99,1.0,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0
2019-09-04,6252.97,6290.81,6308.35,6247.99,1.0,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0
2019-09-05,6239.24,6257.56,6265.96,6210.54,1.0,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0
2019-09-06,6255.6,6228.13,6255.6,6204.19,1.0,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0
2019-09-09,6214.51,6193.23,6230.31,6149.02,1.0,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0
2019-09-10,6278.17,6244.57,6289.89,6223.74,1.0,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0
2019-09-11,6281.65,6289.65,6306.33,6267.19,1.0,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0
2019-09-12,6289.12,6288.19,6306.9,6276.42,1.0,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0
2019-09-13,6328.47,6316.12,6329.88,6305.04,1.0,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0
2019-09-16,6290.55,6331.15,6338.11,6281.6,1.0,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0
2019-09-17,6261.59,6293.36,6310.63,6248.8,1.0,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0
2019-09-18,6269.66,6266.76,6273.6,6239.0,1.0,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0
2019-09-19,6306.8,6294.28,6307.35,6281.95,1.0,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0
2019-09-20,6308.95,6329.41,6336.91,6305.02,1.0,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0
2019-09-23,6326.21,6328.28,6333.9,6306.74,1.0,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0
2019-09-24,6336.67,6331.73,6342.01,6311.34,1.0,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0
2019-09-25,6381.95,6334.59,6381.95,6328.69,1.0,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0
2019-09-26,6342.17,6398.99,6414.48,6337.52,1.0,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0
2019-09-27,6334.84,6369.42,6375.8,6318.92,1.0,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0
2019-09-30,6219.44,6262.29,6266.14,6193.51,1.0,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0
2019-10-01,6236.69,6215.24,6240.35,6205.3,1.0,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0
2019-10-02,6276.63,6238.7,6276.63,6236.48,1.0,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0
2019-10-03,6244.47,6274.18,6282.06,6242.89,1.0,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0
2019-10-04,6231.47,6248.97,6256.82,6213.24,1.0,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0
2019-10-07,6206.2,6240.14,6247.58,6197.39,1.0,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0
2019-10-08,6137.61,6188.77,6194.59,6115.95,-1.0,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0
2019-10-09,6146.4,6121.49,6146.4,6086.0,-1.0,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0
2019-10-10,6230.33,6168.67,6230.33,6165.93,-1.0,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0
2019-10-11,6196.89,6213.93,6219.77,6191.66,-1.0,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0
2019-10-14,6169.1,6190.37,6195.73,6152.5,1.0,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0
2019-10-15,6138.25,6163.98,6176.61,6134.77,1.0,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0
2019-10-16,6055.43,6124.44,6154.0,6051.69,1.0,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0
2019-10-17,6038.53,6033.03,6050.6,5997.69,1.0,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0
2019-10-18,6061.25,6052.75,6076.56,6046.13,-1.0,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0
2019-10-21,6000.58,6077.74,6084.16,5988.87,-1.0,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0
2019-10-22,6039.6,6021.69,6046.46,6009.38,-1.0,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0
2019-10-23,6029.16,6030.46,6047.79,6017.36,-1.0,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0
2019-10-24,6023.64,6023.98,6044.11,6018.45,-1.0,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0
2019-10-25,6105.8,6033.32,6109.12,6033.32,-1.0,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0
2019-10-28,6126.88,6129.23,6153.58,6099.24,-1.0,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0
2019-10-29,6158.17,6130.3,6158.17,6118.26,-1.0,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0
2019-10-30,6169.59,6170.56,6183.58,6143.85,-1.0,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0,6295.75,6302.09,6304.05,6264.94,-1.0
2019-10-31,6181.01,6169.9,6197.94,6161.39,-1.0,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0,6295.75,6302.09,6304.05,6264.94,-1.0,6228.32,6290.57,6301.59,6216.29,0.0
2019-11-01,6191.95,6185.22,6201.18,6178.5,-1.0,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0,6295.75,6302.09,6304.05,6264.94,-1.0,6228.32,6290.57,6301.59,6216.29,0.0,6207.19,6225.81,6228.41,6193.89,0.0
2019-11-04,6198.99,6207.89,6228.23,6187.36,-1.0,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0,6295.75,6302.09,6304.05,6264.94,-1.0,6228.32,6290.57,6301.59,6216.29,0.0,6207.19,6225.81,6228.41,6193.89,0.0,6180.34,6219.13,6242.08,6180.34,0.0
2019-11-05,6225.5,6207.49,6229.4,6178.56,-1.0,6257.81,6224.42,6257.81,6197.95,-1.0,6339.65,6271.51,6339.65,6270.19,-1.0,6252.35,6342.61,6348.31,6243.25,-1.0,6265.38,6256.79,6278.16,6243.35,-1.0,6281.14,6267.68,6281.14,6245.94,-1.0,6295.75,6302.09,6304.05,6264.94,-1.0,6228.32,6290.57,6301.59,6216.29,0.0,6207.19,6225.81,6228.41,6193.89,0.0,6180.34,6219.13,6242.08,6180.34,0.0,6264.15,6204.44,6264.15,6195.3,1.0
